Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Argentina,ARG,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.6,27.65154211,27.70308421,27.75462632,27.80616842,27.85771053,27.90925263,27.96079474,28.01263158,28.06387895,28.11578947,28.16696316,28.21850526,28.27052632,28.32140526,28.37313158,28.42467368,28.47621579,28.52775789,28.5793,28.936785,29.29427,29.651755,30.00924,30.366725,31.03232273,31.69792045,32.36351818,33.02911591,33.69471364,34.36031136,35.02590909,35.69150682,36.35710455,37.02270227,37.69,37.69,37.69,37.69,37.69,37.69,37.69,37.69,37.69,37.69,37.69,37.69,..,..,..
Armenia,ARM,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.198,2.983,2.531,2.277,1.85,1.994,1.966,1.871,1.726,1.733,1.976,2.503,2.771,2.827,3.012,2.873,2.464,2.127,2.438,2.941,2.955,2.86,3.271,3.181,2.87,2.714,2.865,2.83,2.967,3.072,..,..,..
Aruba,ABW,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.5502,21.1102,19.8502,22.1602,21.9282,21.8222,21.7162,21.65924,21.534,20.8338,20.1336,19.4334,18.7332,17.55665,16.3801,15.20355,14.027,13.175,13.215,15.868,19.148,18.463,9.22,10.623,12.05864137,12.33,10.56,8.38,11.06,11.62,..,..,..
Austria,AUT,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.34,3.3874,3.4348,3.4822,3.5296,3.577,3.6226,3.6682,3.7138,3.7594,3.805,3.7334,3.6618,3.5902,3.5186,3.447,3.5445,3.642,3.654,3.666,3.636,3.607,3.577,3.566125,3.55525,3.544375,3.5335,3.522625,3.51175,3.500875,3.49,3.451111111,3.412222222,3.373333333,3.334444444,3.295555556,3.256666667,3.217777778,3.178888889,3.14,3.14,3.14,3.14,..,..,..
Azerbaijan,AZE,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.202,16.338,14.633,13.97,13.457,12.518,10.235,11.968,10.99,9.923,9.919,10.518,11.175,11.8,12.144,12.085,11.53,11.14,10.97,11.296,11.975,11.994,11.592,11.689,11.878,12.12,12.167,12.59,12.20308,12.96786,13.027,..,..,..
"Bahamas, The",BHS,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1949,0.198269231,0.207767308,0.217888462,0.228009615,0.238130769,0.248251923,0.258373077,0.268494231,0.278615385,0.288736539,0.272324359,0.25591218,0.2387,0.233281818,0.227863636,0.222445455,0.217027273,0.211609091,0.206190909,0.200772727,0.195354546,0.189936364,0.184518182,0.1791,0.1591,0.1551,0.1551,0.1551,0.1551,0.1551,0.1551,0.1551,..,..,..
Bangladesh,BGD,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.87,35.87,35.87,35.87,35.87,35.87,35.87,35.87,35.87,35.87,35.87,35.87,35.87,35.87,35.87,..,..,..
Barbados,BRB,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,..,..,0.03,0.0315,0.033,0.0345,0.036,0.0375,0.039,0.0405,0.042,0.0435,0.045,0.0465,0.048,0.0495,0.051,0.0525,0.054,0.0555,0.057,0.0585,0.06,0.0615,0.063,0.0645,0.066,0.0675,0.069,0.0705,0.072,0.0735,0.075,0.0765,0.078,0.0795,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,..,..,..
