Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Sudan,SDN,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,41,43,45,100,234,203,200,200,200,1000,1000,1000,1000,1000,1000,1000,1600,1600,1600,1600,1600,1950,1800,2000,2000,2000,7500,6500,6000,7000,6000,6500,6500,6500,6500,6500,6500,5500,..,..
Suriname,SUR,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,1,106,200,345,422,422,260,288,242,180,118.3,74.4,41.16,71.1,96,74.2,78.7,82.82,122.17,102.1,106.75,72.4,69.5,37,40,45,45,..,..
Sweden,SWE,Aquaculture production (metric tons),ER.FSH.AQUA.MT,510,511,828,838,649,562,778,597,619,544,373,307,244,287,392,420,489,548,640,721,822,2607,3998,3227,3265,3081,4346,7288,8287,7914,9124,7984,7119,5904,7410,7554,8244,6683,5476,6004,4834,6773,5618,6334,5989,5880,7549,5365,7595,8540,10644,13441,13757,13366,12899,12020,15747,14793,13095,11579.3,12190.3,15403,11327.2,11425.2,..,..
Switzerland,CHE,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0,0,0,0,0,0,0,0,0,0,0,0,5,10,15,25,40,60,90,130,170,200,220,250,272,270,271,252,254,1180,1070,1230,1230,1135,1235,1161,1161,1150,1150,1135,1100,1135,1135,1100,1205,1214,1214,1216,1216,1249,1261,1466,1471,1593,1593,1593,1733,1733,1843,2358.1,2358.1,2364,2500,2500,..,..
Syrian Arab Republic,SYR,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0,0,0,0,0,0,0,0,1,4,8,10,15,20,20,30,70,120,163,230,509,816,1122,1375,2055,2810,2573,1982,3040,2662,2729,3169,5116,4635,4521,5857,6355,5596,7233,6079,6797,5880,5988,7217,8692,8533,8902,8425,8595,8697,8610,7500,6200,4000,3000,2500,2500,2350,2225,2150,1855,1805,1755,1655,..,..
Tajikistan,TJK,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1874,2462,980,284,93,71,81,74,86,99,143,167,26,26,26,26,26,255.1,517.2,537,274.8,403.9,443.6,450,439,470,512,736,775,2039,2248,2348,..,..
Tanzania,TZA,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,15,21,32,35,37,1375,1375,1400,1350,1200,1150,1200,1200,1200,1200,1700,1210,1300,2630,2002,3013,3012,3272,4045,5217,5722,7338.5,7248.75,9917.4,10166.1,10317.2,10742.2,12547.4,19602,16852.22,18013.4,18886.16,64904.344,75896.046,122095.7,..,..
Thailand,THA,Aquaculture production (metric tons),ER.FSH.AQUA.MT,31545,41436,41893,39525,40474,42112,51800,54769,63673,72390,80876,89384,52748,42574,47884,80821,125100,150858,130775,118363,95966,129097,86643,99978,111932,135840,134063,151656,218191,260191,291719,353333,370974,457314,509800,559504,556155,539817,594579,693762,738155,814121,954608,1064406,1259984,1304232,1354297,1370456,1330861,1416668,1286122,1202005.43,1272700,998117,898564.86,921023,963573,894974,921313.13,963266.54,1011538,990854,1001024,1001222,..,..
Timor-Leste,TLS,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22,23,402,479,531,1594,394,509,1229,949,771,823,993,981,1018,1060,1091,1125,1165,..,..
Togo,TGO,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,14,14,14,14,22,22,150,150,150,20,21,20,25,20,20,20,30,30,35,50,50,50,107,107,100,20,20,23,25,58,98,132,290,1000,730,882,1151,1568,..,..
